X;Y;calle;tipocalle;angulo;tipo
725634.904;4373207.354;ROTEROS;C/;0;0
725915.773;4368028.78;ROTGLA;C/;359;1
725976.851;4368027.462;ROTGLA;C/;359;1
722693.048;4371965.37799999956;ROURE VALENCIA;C/;279;2
725743.745;4373930.455;RUAYA;C/;176;1
725651.502;4373936.46899999958;RUAYA;C/;177;1
725531.839;4373944.956;RUAYA;C/;176;1
725624.757;4373926.798;RUAYA;C/;358;4
725671.446;4373925.019;RUAYA;C/;358;4
725764.65;4373921.382;RUAYA;C/;359;4
725528.778;4373930.746;RUAYA;C/;358;4
725717.739;4373922.84399999958;RUAYA;C/;357;4
727647.775;4372985.597;RUBEN DARIO;C/;78;1
727727.019;4373256.168;RUBEN DARIO;C/;0;0
727667.682;4373060.596;RUBEN DARIO;C/;252;4
727755.194;4373338.74899999984;RUBEN DARIO;C/;250;4
727692.688;4373143.73599999957;RUBEN DARIO;C/;254;4
727706.644;4373191.668;RUBEN DARIO;C/;253;4
727682.72;4373107.98599999957;RUBEN DARIO;C/;255;4
725962.905;4370800.463;RUBEN VELA;C/;255;1
725953.403;4370763.42499999981;RUBEN VELA;C/;256;1
725947.045;4370834.363;RUBEN VELA;C/;302;1
725906.053;4370622.83299999963;RUBEN VELA;C/;40;2
725933.043;4370680.642;RUBEN VELA;C/;76;4
725948.387;4370592.114;RUBEN VELA;C/;120;4
726060.657;4370399.217;RUBEN VELA;C/;120;4
725993.497;4370514.8;RUBEN VELA;C/;120;4
725929.949;4370623.614;RUBEN VELA;C/;121;4
725313.039;4373908.625;RUBIOLS;C/;88;1
727745.304;4372195.848;RUGAT;C/;341;1
725890.558;4372569.11;RUIZ DE LIHORY;C/;0;0
725901.655;4372634.25;RUIZ DE LIHORY;C/;79;4
725545.899;4372369.73099999968;RUMBAU;C/;0;0
725778.865;4372080.108;RUSSAFA;C/;0;0
725769.553;4372110.358;RUSSAFA;C/;0;0
725806.052;4371970.109;RUSSAFA;C/;0;0
725786.303;4372050.358;RUSSAFA;C/;0;0
725890.519;4371745.417;RUZAFA;C/;114;4
726056.268;4371515.609;RUZAFA;C/;149;4
725845.395;4371850.109;RUZAFA;C/;113;4
725981.515;4371596.406;RUZAFA;C/;129;4
723821.383;4371520.89699999988;SABAS ARIAS;C/;0;0
724198.717;4368329.46499999985;SABONER;C/;79;2
724179.83;4368136.739;SABONER;C/;90;2
724156.029;4367883.682;SABONER;C/;88;2
724069.215;4368326.18099999987;SABONER;C/;83;2
723499.052;4374312.20799999963;"SAFOR, DE LA";C/;31;1
723574.694;4374356.939;"SAFOR, DE LA";C/;30;1
723268.067;4374197.37299999967;"SAFOR, DE LA";C/;211;1
723546.03;4374363.057;"SAFOR, DE LA";C/;212;1
723353.316;4374237.592;"SAFOR, DE LA";C/;43;1
723393.43;4374270.307;"SAFOR, DE LA";C/;196;1
723232.16;4374153.07199999969;"SAFOR, DE LA";C/;31;1
723220.529;4374168.03699999955;"SAFOR, DE LA";C/;207;1
723748.924;4374472.432;"SAFOR, DE LA";C/;209;2
723850.143;4374529.571;"SAFOR, DE LA";C/;210;2
724118.023;4371049.07;"SAFOR, LA";C/;0;0
724083.146;4371061.711;"SAFOR, LA";C/;0;0
724054.927;4371036.32699999958;"SAFOR, LA";C/;0;0
724118.035;4371093.346;"SAFOR, LA";C/;0;0
724092.503;4371025.644;"SAFOR, LA";C/;0;0
725949.923;4372206.41899999976;SAGASTA;C/;178;4
725475.4;4372788.488;SAGRARIO DE LA COMPAÑIA;C/;0;0
725892.443;4373069.29399999976;SAGRARIO DEL SALVADOR;C/;82;3
722010.621;4375157.6;SAGRARIO;C/;0;0
721988.402;4375157.6;SAGRARIO;C/;0;0
725772.912;4374439.348;SAGUNTO;C/;72;1
725801.209;4374553.602;SAGUNTO;C/;75;1
725770.698;4373664.102;SAGUNTO;C/;92;1
725771.813;4373591.10099999979;SAGUNTO;C/;91;1
725774.232;4373773.74299999978;SAGUNTO;C/;80;1
725769.407;4373710.35099999979;SAGUNTO;C/;92;1
725769.97;4373744.60099999979;SAGUNTO;C/;84;1
725733.03;4374291.695;SAGUNTO;C/;79;1
725761.35;4374402.848;SAGUNTO;C/;72;1
725748.693;4374362.848;SAGUNTO;C/;72;1
725751.562;4373533.852;SAGUNTO;C/;0;0
725695.032;4374205.87299999967;SAGUNTO;C/;300;4
725779.275;4373802.746;SAGUNTO;C/;80;4
725790.409;4373959.35;SAGUNTO;C/;89;4
725779.347;4374023.599;SAGUNTO;C/;108;4
725713.869;4374194.99899999984;SAGUNTO;C/;90;4
725703.895;4374229.28;SAGUNTO;C/;205;4
725730.235;4374224.497;SAGUNTO;C/;127;4
725744.938;4374126.79899999965;SAGUNTO;C/;109;4
725728.88;4374202.234;SAGUNTO;C/;47;4
725789.282;4373910.088;SAGUNTO;C/;91;4
725783.044;4373824.848;SAGUNTO;C/;80;4
725789.096;4373883.35;SAGUNTO;C/;89;4
725786.783;4373850.85;SAGUNTO;C/;83;4
725789.532;4373925.088;SAGUNTO;C/;86;4
723058.305;4372381.87;SAINETERO ARNICHES;C/;10;4
723067.343;4372405.17899999954;SAINETERO ARNICHES;C/;99;4
723040.425;4372406.23599999957;SAINETERO ARNICHES;C/;282;4
724039.369;4371451.501;SALABERT;C/;152;1
724217.299;4371360.693;SALABERT;C/;326;2
724113.938;4371415.54399999976;SALABERT;C/;332;2
724259.785;4371339.767;SALABERT;C/;328;3
724305.853;4371305.312;SALABERT;C/;151;3
725431.38;4374117.6;SALADO;C/;17;3
725470.974;4374129.85;SALADO;C/;17;3
725447.161;4374136.35;SALADO;C/;107;4
726786.267;4371761.371;SALAMANCA;C/;300;1
726865.375;4371626.343;SALAMANCA;C/;300;1
726711.615;4371888.604;SALAMANCA;C/;300;1
726935.425;4371506.854;SALAMANCA;C/;300;1
726656.396;4371982.854;SALAMANCA;C/;300;1
724952.77;4371629.13399999961;SALAS QUIROGA;C/;120;4
724897.597;4371723.784;SALAS QUIROGA;C/;120;4
725649.95;4367963.638;SALEM;C/;255;2
725661.112;4368008.411;SALEM;C/;258;3
725669.76;4368048.655;SALEM;C/;258;3
729170.384;4364867.22599999979;SALER;C/;270;9
724017.603;4375101.386;"SALESIANOS, LOS";C/;171;2
724075.541;4375107.386;"SALESIANOS, LOS";C/;199;3
726467.741;4371016.866;SALINAR;C/;219;3
725436.196;4373004.73199999984;SALINAS;C/;0;0
725724.97;4373193.915;SALUD;C/;0;0
725922.24;4372430.098;SALVA;C/;162;4
726006.008;4372402.338;SALVA;C/;161;4
725967.976;4372415.088;SALVA;C/;162;4
725881.962;4372435.60599999968;SALVA;C/;180;4
725769.791;4374988.09499999974;SALVADOR ALLENDE;C/;0;0
725847.634;4374991.59499999974;SALVADOR ALLENDE;C/;0;0
725816.294;4374988.444;SALVADOR ALLENDE;C/;0;0
725837.303;4375017.973;SALVADOR ALLENDE;C/;0;0
725790.228;4374961.59499999974;SALVADOR ALLENDE;C/;345;1
726913.583;4374253.103;SALVADOR ALMENAR;C/;358;4
724449.23;4375484.825;SALVADOR CERVERO;C/;38;2
724273.418;4375337.24299999978;SALVADOR CERVERO;C/;40;2
724395.542;4375441.312;SALVADOR CERVERO;C/;40;2
724357.092;4375408.34;SALVADOR CERVERO;C/;41;2
724162.269;4375244.90199999977;SALVADOR CERVERO;C/;40;2
724322.498;4375378.694;SALVADOR CERVERO;C/;40;2
724395.542;4375441.312;SALVADOR CERVERO;C/;40;2
724449.23;4375484.825;SALVADOR CERVERO;C/;38;2
723829.298;4371613.621;SALVADOR CORTILS;C/;0;0
723758.606;4372264.82799999975;SALVADOR FERRANDIS LUNA;C/;169;1
724310.763;4372161.812;SALVADOR FERRANDIS LUNA;C/;205;1
723850.741;4372246.36699999962;SALVADOR FERRANDIS LUNA;C/;169;1
723814.304;4372253.61699999962;SALVADOR FERRANDIS LUNA;C/;168;1
724006.991;4372214.866;SALVADOR FERRANDIS LUNA;C/;169;1
723794.121;4372258.18499999959;SALVADOR FERRANDIS LUNA;C/;170;1
723898.148;4372236.86699999962;SALVADOR FERRANDIS LUNA;C/;168;1
724209.96;4372172.116;SALVADOR FERRANDIS LUNA;C/;349;4
729369.096;4371341.541;SALVADOR GASULL;C/;0;0
725346.427;4373355.863;SALVADOR GINER;C/;279;4
724479.662;4370373.125;SALVADOR GUINOT;C/;244;4
724445.13;4370301.626;SALVADOR GUINOT;C/;244;4
726519.453;4371008.608;SALVADOR LLUCH;C/;41;4
726566.828;4371050.358;SALVADOR LLUCH;C/;41;4
726450.3;4370947.471;SALVADOR LLUCH;C/;42;4
727749.492;4372328.348;SALVADOR PAU;C/;161;4
727607.304;4372376.098;SALVADOR PAU;C/;161;4
724645.632;4369138.423;SALVADOR PERLES;C/;256;1
724585.161;4369153.33299999963;SALVADOR PERLES;C/;160;1
724310.811;4369227.50299999956;SALVADOR PERLES;C/;165;2
724537.588;4369167.38399999961;SALVADOR PERLES;C/;165;2
724359.342;4369214.50299999956;SALVADOR PERLES;C/;165;2
724414.651;4369199.88399999961;SALVADOR PERLES;C/;165;2
724476.12;4369183.63399999961;SALVADOR PERLES;C/;165;2
724730.449;4369169.834;SALVADOR PERLES;C/;201;3
724519.455;4374961.239;SALVADOR RODRIGUEZ BRONCHU (PINTOR);C/;0;0
724059.24;4375361.991;SALVADOR RUBIO;C/;133;2
724014.77;4375410.09499999974;SALVADOR RUBIO;C/;133;4
722755.443;4372192.974;SALVADOR SALOM;C/;188;2
725294.269;4371500.558;SALVADOR SASTRE;C/;359;4
724665.231;4369390.864;"SALVADOR SORIA, PINTOR";C/;0;0
724121.127;4375077.12399999984;SALVADOR TUSET;C/;0;0
724075.59;4375037.07199999969;SALVADOR TUSET;C/;0;0
724067.021;4375021.31699999981;SALVADOR TUSET;C/;133;1
724015.558;4374985.734;SALVADOR TUSET;C/;42;1
724043.669;4375025.01499999966;SALVADOR TUSET;C/;272;1
723960.704;4374939.598;SALVADOR TUSET;C/;38;1
724058.796;4375010.17399999965;SALVADOR TUSET;C/;355;4
725859.798;4372972.057;SALVADOR;C/;0;0
725867.91;4373020.403;SALVADOR;C/;0;0
725878.576;4373091.377;SALVADOR;C/;0;0
727893.104;4369960.744;SALVASIO;C/;329;2
725806.394;4373028.35099999979;SAMANIEGO;C/;0;0
725678.126;4373050.91199999955;SAMANIEGO;C/;0;0
725760.467;4373046.955;SAMANIEGO;C/;0;0
726745.306;4369506.735;"SAMARUCHS, DELS";C/;265;2
728210.063;4371021.86199999973;SAMUEL ROS;C/;256;1
728375.282;4371583.88399999961;SAMUEL ROS;C/;250;1
728306.921;4371374.31599999964;SAMUEL ROS;C/;251;1
728350.989;4371502.57199999969;SAMUEL ROS;C/;251;1
728251.02;4371183.38499999978;SAMUEL ROS;C/;257;1
725428.052;4372044.11;SAN AGUSTIN;C/;79;1
725424.803;4372083.36;SAN AGUSTIN;C/;353;4
725393.238;4372053.382;SAN AGUSTIN;C/;236;4
725802.247;4372476.04399999976;SAN ANDRES;C/;0;0
725330.243;4372453.859;SAN ANTONIO;C/;0;0
725339.392;4372463.605;SAN ANTONIO;C/;0;0
725345.587;4372495.608;SAN ANTONIO;C/;108;4
729099.128;4380589.61799999978;SAN BENITO;C/;58;9
729088.97;4380573.599;SAN BENITO;C/;57;9
729106.086;4380577.61;SAN BENITO;C/;325;9
729095.272;4380534.24;SAN BENITO;C/;60;9
729092.959;4380556.11099999957;SAN BENITO;C/;330;9
729122.737;4380565.98099999968;SAN BENITO;C/;325;9
729075.08;4380558.19699999969;SAN BENITO;C/;30;9
729110.075;4380560.122;SAN BENITO;C/;60;9
725856.85;4374457.097;SAN BRUNO;C/;186;4
725986.651;4374472.93;SAN BRUNO;C/;188;4
723283.481;4374307.781;SAN CLEMENTE;C/;251;1
723416.281;4374387.54;SAN CLEMENTE;C/;171;1
723330.888;4374379.347;SAN CLEMENTE;C/;211;1
727230.634;4374394.338;SAN COLUMBANO;C/;82;1
727240.358;4374463.99799999967;SAN COLUMBANO;C/;83;1
729213.758;4371557.247;SAN CRISTOBAL;C/;0;0
725924.062;4372700.9;SAN CRISTOBAL;C/;83;4
725291.029;4373014.60599999968;SAN DIONISIO;C/;173;1
725262.371;4373017.73;SAN DIONISIO;C/;174;1
725314.309;4373010.85599999968;SAN DIONISIO;C/;170;1
724934.105;4370247.791;SAN ERNESTO;C/;265;1
724929.256;4370203.937;SAN ERNESTO;C/;262;1
725957.425;4372932.61;SAN ESTEBAN;C/;0;0
725937.902;4372930.104;SAN ESTEBAN;C/;0;0
727621.679;4372272.098;SAN FELIPE NERI;C/;253;4
727692.21;4372247.348;SAN FELIPE NERI;C/;71;4
727647.085;4372229.598;SAN FELIPE NERI;C/;341;4
725614.721;4372550.84;SAN FERNANDO;C/;0;0
727271.266;4374106.136;SAN FRANCISCO DE ASIS;C/;262;4
724940.402;4371769.903;SAN FRANCISCO DE BORJA;C/;348;1
725021.398;4371753.63499999978;SAN FRANCISCO DE BORJA;C/;349;4
725012.144;4371738.864;SAN FRANCISCO DE BORJA;C/;302;4
725057.019;4371746.864;SAN FRANCISCO DE BORJA;C/;349;4
729604.018;4369671.37799999956;SAN FRANCISCO DE PAULA;C/;301;1
729503.643;4369821.99299999978;SAN FRANCISCO DE PAULA;C/;305;4
729559.494;4369740.167;SAN FRANCISCO DE PAULA;C/;303;4
729467.531;4369874.716;SAN FRANCISCO DE PAULA;C/;304;4
729620.19;4369648.387;SAN FRANCISCO DE PAULA;C/;308;4
729527.67;4369784.74199999962;SAN FRANCISCO DE PAULA;C/;308;4
729588.185;4369696.204;SAN FRANCISCO DE PAULA;C/;304;4
725853.283;4373902.85;SAN GUILLEM;C/;0;0
725830.814;4373843.85;SAN GUILLEM;C/;56;2
725914.681;4374003.764;SAN GUILLEM;C/;4;3
725844.408;4373872.85;SAN GUILLEM;C/;74;3
725807.009;4373808.943;SAN GUILLEM;C/;236;4
725875.044;4373963.53799999971;SAN GUILLEM;C/;66;9
724614.32;4372645.375;SAN IGNACIO DE LOYOLA;C/;29;4
724551.182;4372610.11099999957;SAN IGNACIO DE LOYOLA;C/;31;4
724525.869;4372595.36099999957;SAN IGNACIO DE LOYOLA;C/;30;4
724467.282;4372561.10099999979;SAN IGNACIO DE LOYOLA;C/;30;4
723746.839;4369143.829;SAN ISIDRO;C/;319;2
723425.516;4369492.04;SAN ISIDRO;C/;305;2
723103.974;4370260.68599999975;SAN ISIDRO;C/;0;0
726872.644;4371067.105;SAN JACINTO CASTAÑEDA;C/;60;4
724369.613;4372753.637;SAN JACINTO;C/;197;1
724508.621;4372796.86;SAN JACINTO;C/;197;1
725362.039;4372944.227;SAN JAIME;C/;252;1
724222.247;4373617.855;SAN JAVIER;C/;5;4
725750.761;4375347.415;SAN JERONIMO;C/;107;2
725807.526;4375308.312;SAN JERONIMO;C/;191;2
724276.9;4367488.69;SAN JORGE;C/;174;9
724352.976;4375599.36;SAN JOSE ARTESANO;C/;41;2
724225.238;4375491.34499999974;SAN JOSE ARTESANO;C/;40;2
724260.457;4375520.84499999974;SAN JOSE ARTESANO;C/;40;2
724299.852;4375554.144;SAN JOSE ARTESANO;C/;40;2
724132.034;4375381.382;SAN JOSE ARTESANO;C/;41;1
724190.223;4375430.335;SAN JOSE ARTESANO;C/;41;1
724106.889;4375354.829;SAN JOSE ARTESANO;C/;54;1
724067.855;4375266.918;SAN JOSE ARTESANO;C/;71;1
724754.269;4371807.365;SAN JOSE DE CALASANZ;C/;349;4
724599.464;4371839.03799999971;SAN JOSE DE CALASANZ;C/;348;4
724117.277;4372659.363;SAN JOSE DE LA MONTAÑA;C/;187;1
724260.245;4372678.11199999973;SAN JOSE DE LA MONTAÑA;C/;188;1
729288.536;4371611.74199999962;SAN JOSE DE LA VEGA;C/;0;0
729281.883;4371510.16899999976;SAN JOSE DE LA VEGA;C/;266;4
724925.417;4374695.348;SAN JOSE DE PIGNATELLI;C/;108;1
724959.354;4374592.088;SAN JOSE DE PIGNATELLI;C/;108;1
724995.506;4374482.246;SAN JOSE DE PIGNATELLI;C/;108;1
721250.476;4375320.86099999957;SAN JOSE;C/;148;2
721209.076;4375346.22599999979;SAN JOSE;C/;148;2
721310.985;4375284.41299999971;SAN JOSE;C/;144;2
721350.709;4375258.501;SAN JOSE;C/;151;3
726203.581;4375271.74199999962;SAN JUAN BOSCO;C/;69;3
726044.774;4374928.467;SAN JUAN BOSCO;C/;251;4
725958.259;4374671.02199999988;SAN JUAN BOSCO;C/;251;4
726175.853;4375209.09399999958;SAN JUAN BOSCO;C/;244;4
726002.803;4374803.591;SAN JUAN BOSCO;C/;251;4
726147.134;4375151.34399999958;SAN JUAN BOSCO;C/;244;4
726101.206;4375059.105;SAN JUAN BOSCO;C/;244;4
729841.095;4373199.968;SAN JUAN DE DIOS;C/;181;4
729678.041;4373196.77099999972;SAN JUAN DE DIOS;C/;179;4
729915.407;4373200.713;SAN JUAN DE DIOS;C/;181;4
729879.126;4373200.46499999985;SAN JUAN DE DIOS;C/;180;4
729796.745;4373198.551;SAN JUAN DE DIOS;C/;182;4
729553.515;4373198.665;SAN JUAN DE DIOS;C/;176;4
729712.108;4373196.502;SAN JUAN DE DIOS;C/;180;4
729750.887;4373196.80399999954;SAN JUAN DE DIOS;C/;181;4
729623.983;4373196.632;SAN JUAN DE DIOS;C/;180;4
729459.079;4373207.72;SAN JUAN DE DIOS;C/;173;4
725853.314;4373825.85;SAN JUAN DE LA CRUZ;C/;171;1
726006.689;4373803.018;SAN JUAN DE LA CRUZ;C/;170;4
725979.195;4373807.792;SAN JUAN DE LA CRUZ;C/;171;4
725927.525;4373815.274;SAN JUAN DE LA CRUZ;C/;172;4
726331.882;4374988.84399999958;SAN JUAN DE LA PEÑA;C/;0;0
726100.134;4375139.34399999958;SAN JUAN DE LA PEÑA;C/;336;4
726271.526;4375041.54399999976;SAN JUAN DE LA PEÑA;C/;319;4
726178.883;4375103.59399999958;SAN JUAN DE LA PEÑA;C/;336;4
725994.181;4372571.355;SAN JUAN DE RIBERA;C/;0;0
725993.017;4372517.355;SAN JUAN DE RIBERA;C/;0;0
724290.287;4370323.377;SAN LAZARO;C/;162;2
725794.434;4373073.604;SAN LORENZO;C/;0;0
725804.229;4373104.52699999977;SAN LORENZO;C/;0;0
725919.732;4372950.944;SAN LUIS BELTRAN;C/;0;0
726179.023;4370205.418;SAN LUIS;C/;257;1
726193.809;4370268.393;SAN LUIS;C/;256;2
724521.032;4369340.898;SAN MARCELINO;C/;255;2
724545.092;4369433.381;SAN MARCELINO;C/;255;2
724583.018;4369579.978;SAN MARCELINO;C/;256;2
724564.998;4369510.122;SAN MARCELINO;C/;255;2
726841.113;4367233.38499999978;SAN MARTIN DE PORRES;C/;164;2
726885.949;4367220.843;SAN MARTIN DE PORRES;C/;165;2
726795.398;4367248.613;SAN MARTIN DE PORRES;C/;159;2
726689.047;4367270.61699999962;SAN MARTIN DE PORRES;C/;64;3
726761.915;4367253.03899999987;SAN MARTIN DE PORRES;C/;9;3
725761.996;4372597.73699999973;SAN MARTIN;C/;0;0
727128.988;4374145.519;SAN MATEO;C/;0;0
723697.301;4375158.42;SAN MAURO;C/;40;3
722800.012;4372246.098;SAN MIGUEL DE SOTERNES;C/;265;3
722793.861;4372174.37399999984;SAN MIGUEL DE SOTERNES;C/;85;4
725326.892;4372928.73699999973;SAN MIGUEL;C/;79;1
725327.591;4373023.809;SAN MIGUEL;C/;98;1
725332.403;4372991.10599999968;SAN MIGUEL;C/;98;1
725328.668;4373052.439;SAN MIGUEL;C/;82;1
725332.684;4372960.10599999968;SAN MIGUEL;C/;81;1
725470.851;4372876.051;SAN NICOLAS;C/;0;0
725428.875;4372892.35099999979;SAN NICOLAS;C/;0;0
725442.652;4372879.85599999968;SAN NICOLAS;C/;0;0
725607.147;4372042.542;SAN PABLO;C/;347;4
725541.865;4372057.61;SAN PABLO;C/;347;4
725472.584;4372073.61;SAN PABLO;C/;347;4
725059.248;4374263.11799999978;SAN PANCRACIO;C/;201;2
724731.32;4374161.35099999979;SAN PANCRACIO;C/;196;2
724653.132;4374138.102;SAN PANCRACIO;C/;197;2
724780.664;4374175.85099999979;SAN PANCRACIO;C/;196;2
724890.725;4374208.10099999979;SAN PANCRACIO;C/;197;2
724806.945;4374183.60099999979;SAN PANCRACIO;C/;197;2
724939.68;4374222.49899999984;SAN PANCRACIO;C/;196;2
724981.024;4374234.74899999984;SAN PANCRACIO;C/;197;2
724850.257;4374196.10099999979;SAN PANCRACIO;C/;196;2
724828.445;4374189.85099999979;SAN PANCRACIO;C/;195;2
729469.404;4371542.721;SAN PASCUAL;C/;263;3
729477.94;4371607.978;SAN PASCUAL;C/;262;4
725811.626;4373741.85099999979;SAN PEDRO NOLASCO;C/;263;2
725836.418;4373747.86799999978;SAN PEDRO NOLASCO;C/;351;4
724974.774;4372509.86;SAN PEDRO PASCUAL;C/;179;1
729517.004;4372214.23;SAN PEDRO;C/;79;1
729562.744;4372500.23099999968;SAN PEDRO;C/;80;1
729531.67;4372291.337;SAN PEDRO;C/;83;1
729541.08;4372371.553;SAN PEDRO;C/;80;1
729550.222;4372425.98;SAN PEDRO;C/;80;1
729536.879;4372335.98;SAN PEDRO;C/;83;1
729499.896;4372134.66;SAN PEDRO;C/;0;0
726198.796;4373163.571;SAN PIO V;C/;142;4
724638.905;4369408.13;SAN PIO X;C/;75;4
724659.562;4369484.13;SAN PIO X;C/;75;4
724580.517;4369195.019;SAN PIO X;C/;75;4
724613.719;4369316.13;SAN PIO X;C/;75;4
724594.877;4369246.996;SAN PIO X;C/;75;4
729629.441;4373333.233;SAN RAFAEL;C/;0;1
729712.846;4373331.274;SAN RAFAEL;C/;333;1
729746.484;4373313.97499999963;SAN RAFAEL;C/;0;1
729900.563;4373305.46499999985;SAN RAFAEL;C/;0;1
729679.841;4373332.73199999984;SAN RAFAEL;C/;359;1
729564.588;4373334.337;SAN RAFAEL;C/;358;1
729794.13;4373313.972;SAN RAFAEL;C/;0;1
729842.613;4373305.46899999958;SAN RAFAEL;C/;0;1
729473.44;4373345.211;SAN RAFAEL;C/;354;1
725196.699;4373124.99;SAN RAMON;C/;0;0
725257.879;4373103.81699999981;SAN RAMON;C/;0;0
725157.592;4373137.85599999968;SAN RAMON;C/;0;0
724106.578;4374469.20199999958;SAN ROQUE;C/;128;4
724035.816;4374554.03699999955;SAN ROQUE;C/;132;4
723922.439;4374673.80599999987;SAN ROQUE;C/;135;4
726980.351;4367768.41;SAN SALVADOR;C/;260;1
726962.776;4367671.245;SAN SALVADOR;C/;260;1
726949.611;4367615.598;SAN SALVADOR;C/;252;1
727050.233;4368059.978;SAN SALVADOR;C/;250;2
727005.721;4367906.252;SAN SALVADOR;C/;259;2
724811.175;4372762.001;SAN SEBASTIAN;C/;0;0
724785.084;4372767.68;SAN SEBASTIAN;C/;281;4
726090.311;4371572.43499999959;SAN VALERO;C/;78;4
726249.355;4374661.418;SAN VICENTE DE PAUL;C/;71;1
726185.825;4374590.928;SAN VICENTE DE PAUL;C/;48;1
726217.673;4374626.25499999989;SAN VICENTE DE PAUL;C/;47;1
726368.718;4374799.15;SAN VICENTE DE PAUL;C/;48;1
726235.025;4374645.38;SAN VICENTE DE PAUL;C/;49;1
726468.714;4374908.938;SAN VICENTE DE PAUL;C/;48;1
726289.508;4374712.058;SAN VICENTE DE PAUL;C/;48;1
726147.655;4374545.887;SAN VICENTE DE PAUL;C/;46;1
726618.549;4375069.82199999969;SAN VICENTE DE PAUL;C/;47;2
726088.403;4374507.46499999985;SAN VICENTE DE PAUL;C/;229;4
726363.747;4374804.051;SAN VICENTE DE PAUL;C/;227;4
726161.543;4374573.35099999979;SAN VICENTE DE PAUL;C/;134;4
726261.565;4374695.49;SAN VICENTE DE PAUL;C/;227;4
726211.887;4374643.455;SAN VICENTE DE PAUL;C/;227;4
726235.918;4374668.53199999966;SAN VICENTE DE PAUL;C/;223;4
726134.877;4374557.79899999965;SAN VICENTE DE PAUL;C/;226;4
726174.707;4374601.971;SAN VICENTE DE PAUL;C/;229;4
726200.024;4374618.883;SAN VICENTE DE PAUL;C/;138;4
726302.307;4374739.365;SAN VICENTE DE PAUL;C/;227;4
726449.028;4374897.86099999957;SAN VICENTE DE PAUL;C/;228;4
726517.712;4374973.66;SAN VICENTE DE PAUL;C/;227;4
726397.522;4374835.77;SAN VICENTE DE PAUL;C/;318;9
726025.65;4372655.854;SAN VICENTE FERRER;C/;90;4
726010.119;4372667.355;SAN VICENTE FERRER;C/;181;4
725992.681;4372657.855;SAN VICENTE FERRER;C/;258;4
725677.303;4372524.72;SAN VICENTE MARTIR;C/;241;1
725711.4;4372586.35599999968;SAN VICENTE MARTIR;C/;241;1
725731.006;4372621.849;SAN VICENTE MARTIR;C/;241;1
725694.993;4372556.10599999968;SAN VICENTE MARTIR;C/;242;1
725645.837;4372467.85699999984;SAN VICENTE MARTIR;C/;241;1
725135.064;4370958.92399999965;SAN VICENTE MARTIR;C/;81;1
724941.455;4369620.939;SAN VICENTE MARTIR;C/;77;1
724930.829;4369574.66299999971;SAN VICENTE MARTIR;C/;78;1
724918.808;4369528.359;SAN VICENTE MARTIR;C/;75;1
725155.608;4371084.38499999978;SAN VICENTE MARTIR;C/;78;1
725659.618;4372492.85699999984;SAN VICENTE MARTIR;C/;241;1
725102.73;4370763.119;SAN VICENTE MARTIR;C/;81;2
725040.744;4370317.37299999967;SAN VICENTE MARTIR;C/;83;2
725050.008;4370389.371;SAN VICENTE MARTIR;C/;83;2
725022.787;4370177.12299999967;SAN VICENTE MARTIR;C/;83;2
724856.843;4369399.62899999972;SAN VICENTE MARTIR;C/;74;2
724970.503;4369838.375;SAN VICENTE MARTIR;C/;77;2
724806.985;4369223.365;SAN VICENTE MARTIR;C/;74;2
724958.634;4369788.632;SAN VICENTE MARTIR;C/;76;2
724948.159;4369746.626;SAN VICENTE MARTIR;C/;76;2
724826.193;4369291.377;SAN VICENTE MARTIR;C/;74;2
725065.578;4370510.882;SAN VICENTE MARTIR;C/;83;2
724982.661;4369892.608;SAN VICENTE MARTIR;C/;77;2
724939.197;4369707.513;SAN VICENTE MARTIR;C/;78;2
725079.573;4370612.87;SAN VICENTE MARTIR;C/;82;2
725016.162;4370125.37299999967;SAN VICENTE MARTIR;C/;83;2
724880.017;4369483.37399999984;SAN VICENTE MARTIR;C/;75;2
724931.265;4369669.798;SAN VICENTE MARTIR;C/;79;2
725030.069;4370233.872;SAN VICENTE MARTIR;C/;83;2
724793.554;4369184.069;SAN VICENTE MARTIR;C/;69;2
725001.353;4370013.12299999967;SAN VICENTE MARTIR;C/;82;2
725056.379;4370439.375;SAN VICENTE MARTIR;C/;83;2
724888.278;4369590.18;SAN VICENTE MARTIR;C/;257;4
725169.296;4371163.366;SAN VICENTE MARTIR;C/;80;4
725161.263;4371115.01599999983;SAN VICENTE MARTIR;C/;81;4
725290.064;4371814.511;SAN VICENTE MARTIR;C/;61;4
725584.453;4372356.711;SAN VICENTE MARTIR;C/;62;4
725554.773;4372303.108;SAN VICENTE MARTIR;C/;61;4
725508.592;4372219.605;SAN VICENTE MARTIR;C/;61;4
725328.145;4371883.36199999973;SAN VICENTE MARTIR;C/;61;4
725601.749;4372388.439;SAN VICENTE MARTIR;C/;61;4
725533.554;4372264.859;SAN VICENTE MARTIR;C/;61;4
725257.144;4371690.613;SAN VICENTE MARTIR;C/;81;4
725444.115;4372100.36;SAN VICENTE MARTIR;C/;65;4
725195.484;4371314.865;SAN VICENTE MARTIR;C/;80;4
725574.015;4372337.712;SAN VICENTE MARTIR;C/;61;4
725464.954;4372140.88;SAN VICENTE MARTIR;C/;61;4
725223.673;4371473.864;SAN VICENTE MARTIR;C/;80;4
725371.94;4371962.638;SAN VICENTE MARTIR;C/;61;4
